,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
17254,51,2,1,2,-1,1,0,0,7,5,92,15,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17255,53,5,1,5,0,0,0,0,7,5,124,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17256,39,6,1,6,0,0,0,0,7,5,356,3,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17257,49,9,1,5,-1,0,0,0,7,5,394,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17258,51,0,1,6,0,0,0,0,7,5,293,4,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17259,48,0,2,4,0,0,0,0,7,5,135,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17260,60,9,1,4,0,0,0,0,7,5,590,8,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,1
17261,28,7,1,4,0,0,1,0,7,5,200,3,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17262,46,8,2,-1,0,1,0,0,7,5,587,5,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17263,59,5,1,3,-1,0,0,0,7,5,1330,3,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,1
17264,45,1,1,1,0,0,0,0,7,5,194,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17265,49,0,0,4,0,1,0,0,7,5,238,4,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17266,52,0,1,6,0,0,1,0,7,5,171,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17267,35,10,2,3,0,0,0,0,7,5,936,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17268,35,4,0,6,0,0,0,0,7,5,210,4,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17269,27,0,2,6,0,0,1,0,7,5,83,10,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17270,52,7,1,4,-1,1,0,0,7,5,946,3,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,1
17271,31,7,1,4,0,0,1,0,7,5,1319,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17272,43,2,1,6,0,0,1,0,7,5,250,3,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17273,58,9,1,1,-1,0,1,0,7,5,103,3,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17274,59,0,1,-1,-1,1,0,0,7,5,150,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17275,54,0,1,6,-1,0,0,0,7,5,67,3,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17276,51,2,1,2,-1,1,1,0,7,5,124,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17277,52,1,1,1,-1,1,1,0,7,5,85,3,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17278,57,5,2,1,0,0,1,1,7,5,93,11,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17279,53,5,1,4,0,1,0,0,7,5,99,7,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17280,59,5,1,4,0,1,0,0,7,5,1448,17,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,1
17281,52,1,1,3,-1,0,1,0,7,5,432,3,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17282,32,0,2,4,0,1,0,1,7,5,143,3,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17283,35,10,2,3,0,1,1,0,7,5,50,3,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17284,42,6,1,1,-1,1,0,0,7,5,126,3,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17285,56,7,1,4,0,0,1,0,7,5,87,4,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17286,42,0,1,6,0,0,1,0,7,5,400,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17287,46,8,2,-1,0,1,0,1,7,5,279,4,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,1
17288,44,1,1,3,0,0,1,0,7,5,185,3,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17289,38,0,0,4,0,1,1,0,7,5,164,4,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17290,56,0,1,6,0,0,1,0,7,5,188,9,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17291,53,9,1,5,-1,0,1,0,7,5,118,3,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17292,56,0,1,4,-1,1,0,0,7,5,661,4,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,1
17293,57,0,2,-1,0,0,0,0,7,5,137,7,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17294,48,0,2,4,0,1,0,0,7,5,237,5,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17295,58,10,0,4,-1,0,0,0,7,5,195,6,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17296,47,1,1,2,-1,1,1,0,7,5,138,4,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17297,25,4,2,6,0,1,1,0,7,5,114,5,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17298,42,4,1,4,0,1,0,0,7,5,96,3,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17299,46,9,0,6,-1,0,0,0,7,5,65,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17300,45,1,1,1,0,0,0,0,7,5,144,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17301,58,1,1,1,-1,1,0,0,7,5,198,4,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17302,53,1,1,-1,-1,1,0,0,7,5,386,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17303,51,0,2,6,0,0,0,1,7,5,163,5,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17304,28,0,2,4,0,0,1,0,7,5,63,12,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17305,56,9,1,-1,-1,1,1,0,7,5,84,3,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17306,56,9,1,3,-1,0,0,0,7,5,188,14,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17307,40,0,0,3,0,1,1,0,7,5,481,3,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17308,28,1,2,3,0,0,0,0,7,5,1369,9,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,1
17309,39,0,1,6,0,0,0,0,7,5,653,4,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,1
17310,50,5,1,5,0,1,1,0,7,5,460,5,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17311,44,1,1,3,0,0,0,0,7,5,41,3,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17312,50,1,1,3,-1,1,0,1,7,5,282,9,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17313,54,9,1,5,0,0,1,1,7,5,395,6,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17314,49,9,1,5,0,1,0,0,7,5,190,4,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17315,55,1,1,3,-1,1,0,0,7,1,71,7,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17316,55,0,0,5,-1,0,0,0,7,1,68,4,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17317,46,0,1,4,-1,1,0,0,7,1,151,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17318,43,0,1,4,0,1,1,0,7,1,32,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17319,44,4,1,4,-1,1,0,0,7,1,102,6,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17320,47,9,0,5,0,1,0,0,7,1,147,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17321,42,-1,2,6,-1,1,0,0,7,1,93,3,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17322,44,1,1,3,-1,0,0,0,7,1,29,12,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17323,48,7,1,4,0,1,1,1,7,1,63,5,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17324,55,1,1,3,-1,0,0,0,7,1,40,3,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17325,36,0,1,6,0,1,1,0,7,1,230,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17326,42,-1,1,-1,0,1,0,0,7,1,33,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17327,54,3,0,6,-1,1,0,0,7,1,57,4,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17328,54,9,1,2,0,1,0,0,7,1,177,17,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17329,30,1,2,3,0,1,1,0,7,1,52,6,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17330,42,2,2,6,0,0,0,0,7,1,49,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17331,45,2,2,6,0,0,0,0,7,1,123,5,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17332,59,0,0,4,0,1,1,0,7,1,44,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17333,42,6,1,6,0,0,0,0,7,1,243,30,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17334,51,1,1,3,-1,0,0,1,7,1,41,5,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17335,50,4,0,6,0,0,0,0,7,1,60,6,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17336,44,9,0,6,-1,1,1,1,7,1,31,3,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17337,40,0,0,4,0,1,1,0,7,1,52,10,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17338,37,8,1,-1,0,1,0,0,7,1,110,17,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17339,51,9,1,3,-1,1,1,0,7,1,33,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17340,49,-1,-1,-1,-1,1,1,0,7,1,49,9,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17341,44,0,1,4,-1,0,0,0,7,1,327,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17342,47,9,2,5,0,1,0,0,7,1,108,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17343,41,7,1,4,0,1,1,0,7,1,95,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17344,44,7,0,4,0,0,0,0,7,1,119,3,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17345,56,0,0,2,-1,0,1,0,7,1,234,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17346,47,4,2,6,-1,0,0,0,7,1,261,3,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17347,56,4,1,3,0,1,0,0,7,1,180,3,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17348,41,7,1,4,0,1,0,0,7,1,56,8,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17349,51,5,0,5,0,1,0,0,7,1,70,3,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17350,42,0,1,3,-1,1,0,0,7,1,163,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17351,40,1,1,2,0,1,0,0,7,1,62,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17352,37,0,1,6,-1,1,0,0,7,1,110,5,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17353,45,0,1,4,-1,1,0,0,7,1,386,3,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17354,34,0,1,4,0,1,0,0,7,1,295,3,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17355,43,1,1,3,0,0,0,0,7,1,458,6,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,1
17356,51,0,0,6,0,0,0,0,7,1,117,3,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17357,49,0,1,4,0,1,0,0,7,1,69,11,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17358,43,0,2,6,0,1,0,0,7,1,48,20,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17359,36,1,1,3,0,1,0,0,7,1,57,5,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17360,50,4,0,6,0,0,0,0,7,1,983,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,1
17361,47,9,2,5,0,1,0,0,7,1,365,3,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,1
17362,42,6,1,6,-1,0,1,0,7,1,95,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17363,36,1,2,3,0,0,0,0,7,1,31,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17364,38,9,1,6,0,1,0,0,7,1,55,5,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17365,48,7,1,4,-1,1,0,0,7,1,49,6,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17366,44,1,2,4,-1,0,0,1,7,1,193,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17367,56,1,1,1,-1,0,0,1,7,1,36,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17368,59,5,1,6,0,1,0,0,7,1,664,7,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,1
17369,40,1,1,5,0,1,0,0,7,1,108,3,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17370,38,9,1,5,0,0,0,0,7,1,110,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17371,46,7,1,4,-1,0,0,0,7,1,57,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17372,46,4,1,6,0,0,0,0,7,1,89,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17373,44,1,2,4,-1,0,0,0,7,1,699,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,1
17374,37,0,0,4,0,0,1,0,7,1,131,6,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17375,43,7,1,2,-1,0,0,0,7,1,463,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17376,43,7,1,2,-1,1,1,0,7,1,228,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17377,31,4,2,6,0,1,0,0,7,1,30,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17378,55,0,1,4,0,1,0,0,7,1,700,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,1
17379,53,0,1,6,0,1,1,0,7,1,124,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17380,43,4,1,6,-1,0,1,0,7,1,219,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17381,45,7,1,5,0,1,1,0,7,1,307,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17382,41,7,1,4,0,1,0,0,7,1,82,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17383,51,0,0,6,0,1,0,0,7,1,151,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17384,47,4,2,6,-1,1,0,0,7,1,106,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17385,58,5,1,-1,-1,1,0,1,7,1,121,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17386,48,7,1,4,0,1,1,0,7,1,115,7,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17387,43,7,1,2,-1,-1,-1,0,7,1,939,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,1
17388,51,4,1,6,-1,0,0,0,7,1,60,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17389,45,0,0,6,0,1,1,0,7,1,340,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17390,57,9,1,5,-1,1,0,0,7,1,54,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17391,44,9,0,6,-1,0,0,0,7,1,73,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17392,58,5,0,1,-1,1,0,0,7,1,362,5,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17393,43,4,1,6,-1,1,1,0,7,1,746,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17394,58,5,1,-1,-1,1,0,1,7,1,22,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17395,59,0,0,1,-1,1,1,0,7,1,745,6,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,1
17396,38,0,1,4,0,1,0,0,7,1,319,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17397,30,0,1,4,0,0,0,0,7,1,219,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17398,43,9,0,4,0,1,1,0,7,1,200,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17399,58,5,1,-1,-1,1,0,0,7,1,174,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17400,51,9,1,3,-1,0,0,0,7,1,136,4,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17401,44,9,0,6,-1,0,0,0,7,1,154,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17402,40,1,1,5,0,0,0,1,7,1,108,5,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17403,46,4,1,6,0,0,0,0,7,1,87,3,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17404,57,9,1,5,0,0,0,0,7,1,68,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17405,57,6,1,6,-1,-1,-1,1,7,1,644,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17406,59,1,1,2,-1,1,0,0,7,1,108,7,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17407,47,3,1,1,-1,1,0,1,7,1,148,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17408,56,7,1,6,0,0,0,0,7,1,139,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17409,39,1,1,4,0,1,0,0,7,1,84,4,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17410,40,1,1,5,0,0,0,0,7,1,240,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17411,57,0,1,3,-1,0,0,0,7,1,194,3,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17412,47,1,1,5,0,1,1,0,7,1,330,4,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17413,58,0,2,-1,-1,0,0,1,7,1,228,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17414,46,4,1,6,0,0,0,0,7,1,662,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,1
17415,53,7,1,-1,-1,1,0,0,7,1,60,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17416,57,6,1,6,-1,1,0,1,7,1,40,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17417,55,-1,-1,-1,-1,1,0,0,7,1,230,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17418,31,0,2,6,0,0,0,0,7,1,173,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17419,47,3,1,1,-1,0,0,0,7,1,78,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17420,59,5,1,3,0,0,0,0,7,1,551,4,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17421,50,4,0,6,0,0,0,1,7,1,130,7,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17422,58,0,2,-1,-1,0,1,0,7,1,49,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17423,49,1,1,-1,-1,0,0,0,7,1,295,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17424,47,3,1,1,-1,0,0,0,7,1,139,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17425,44,4,1,4,-1,1,0,1,7,1,13,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17426,47,3,1,1,-1,1,0,0,7,1,367,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17427,44,4,1,4,-1,0,0,1,7,1,137,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17428,42,6,1,6,0,0,0,0,7,1,97,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17429,55,0,1,6,0,0,0,0,7,1,73,4,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17430,44,4,1,4,-1,1,0,0,7,1,126,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17431,44,4,1,4,-1,0,0,0,7,1,164,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17432,39,0,2,6,0,1,0,0,7,1,50,3,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17433,42,0,1,6,0,0,0,0,7,1,24,12,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17434,42,6,1,6,0,0,0,0,7,1,84,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17435,43,7,1,2,-1,0,0,0,7,1,547,3,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17436,44,4,1,4,-1,0,1,0,7,1,292,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17437,50,-1,1,-1,-1,0,0,0,7,1,53,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17438,56,1,1,1,-1,0,0,0,7,1,241,6,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17439,44,4,1,4,-1,1,0,0,7,1,418,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17440,44,7,0,4,0,1,1,1,7,1,112,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17441,57,5,1,1,-1,0,1,0,7,1,65,5,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17442,42,0,1,4,0,1,1,1,7,1,388,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17443,53,10,1,2,-1,0,0,0,7,1,273,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17444,59,3,0,-1,-1,0,0,0,7,1,103,3,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17445,44,7,0,4,0,1,1,0,7,1,1169,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,1
17446,46,0,0,6,0,1,0,1,7,1,59,4,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17447,40,1,1,5,0,1,1,0,7,1,431,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,1
17448,50,-1,1,-1,-1,1,0,0,7,1,143,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17449,43,7,1,2,-1,1,1,0,7,1,405,3,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17450,49,0,1,4,0,1,1,0,7,1,263,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17451,40,6,1,-1,-1,0,0,0,7,1,143,9,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17452,40,0,0,4,0,0,0,0,7,1,837,2,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,1
17453,45,7,1,5,0,1,0,0,7,1,19,23,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17454,36,1,1,3,0,0,0,0,7,1,63,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17455,45,0,1,4,-1,0,1,1,7,1,55,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17456,51,7,1,4,-1,1,0,1,7,1,596,3,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,1
17457,37,0,1,6,-1,1,0,0,7,1,35,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17458,47,3,1,1,-1,0,0,0,7,1,71,3,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17459,38,0,0,6,0,0,0,0,7,1,101,3,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17460,43,7,1,4,0,0,0,0,7,1,337,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17461,43,7,1,2,-1,1,0,0,7,1,65,4,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17462,42,-1,1,-1,0,1,0,0,7,1,48,9,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17463,45,7,1,4,-1,0,0,0,7,1,174,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17464,45,0,1,4,-1,1,0,0,7,1,201,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17465,45,0,0,2,0,0,1,1,7,1,296,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17466,35,2,2,6,0,0,0,0,7,1,180,3,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17467,37,0,1,6,-1,0,0,0,7,1,332,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17468,56,1,1,1,-1,0,0,0,7,1,55,3,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17469,45,0,1,4,-1,0,1,0,7,1,301,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17470,51,0,0,6,0,0,0,1,7,1,359,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
17471,54,1,1,1,0,0,0,0,7,1,54,1,-999,0,-1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
